id,type,key,value
2399562378,addr,housenumber,3067
2399562378,addr,street,Alma Street
2399562379,addr,city,Palo Alto
2399562379,addr,housenumber,3067
2399562379,addr,street,Emerson Street
2399562380,addr,city,Palo Alto
2399562380,addr,housenumber,3068
2399562380,addr,street,Emerson Street
2399562381,addr,city,Palo Alto
2399562381,addr,housenumber,3069
2399562381,addr,street,Alma Street
2399562382,addr,city,Palo Alto
2399562382,addr,housenumber,3069
2399562382,addr,street,Emerson Street
2399562383,addr,city,Palo Alto
2399562383,addr,housenumber,3071
2399562383,addr,street,Alma Street
2399562384,addr,city,Palo Alto
2399562384,addr,housenumber,3071
2399562384,addr,street,Emerson Street
2399562385,addr,city,Palo Alto
2399562385,addr,housenumber,3072
2399562385,addr,postcode,94306
2399562385,addr,state,CA
2399562385,addr,street,Emerson Street
2399562386,addr,city,Palo Alto
2399562386,addr,housenumber,3073
2399562386,addr,street,Emerson Street
2399562387,addr,city,Palo Alto
2399562387,addr,housenumber,3074
2399562387,addr,postcode,94306
2399562387,addr,state,CA
2399562387,addr,street,Emerson Street
2399562388,addr,city,Palo Alto
2399562388,addr,housenumber,3075
2399562388,addr,street,Emerson Street
2399562389,addr,city,Palo Alto
2399562389,addr,housenumber,3076
2399562389,addr,postcode,94306
2399562389,addr,state,CA
2399562389,addr,street,Emerson Street
2399562390,addr,city,Palo Alto
2399562390,addr,housenumber,3077
2399562390,addr,street,Alma Street
2399562391,addr,city,Palo Alto
2399562391,addr,housenumber,3077
2399562391,addr,street,Emerson Street
2399562392,addr,city,Palo Alto
2399562392,addr,housenumber,3078
2399562392,addr,postcode,94306
2399562392,addr,state,CA
2399562392,addr,street,Emerson Street
2399562394,addr,city,Palo Alto
2399562394,addr,housenumber,3079
2399562394,addr,street,Alma Street
2399562395,addr,city,Palo Alto
2399562395,addr,housenumber,3081
2399562395,addr,street,Alma Street
2399562397,addr,city,Palo Alto
2399562397,addr,housenumber,3081
2399562397,addr,street,Emerson Street
2399562399,addr,city,Palo Alto
2399562399,addr,housenumber,3082
2399562399,addr,street,Emerson Street
2399562402,addr,city,Palo Alto
2399562402,addr,housenumber,3083
2399562402,addr,street,Alma Street
2399562405,addr,city,Palo Alto
2399562405,addr,housenumber,3083
2399562405,addr,street,Emerson Street
2399562408,addr,city,Palo Alto
2399562408,addr,housenumber,3084
2399562408,addr,street,Emerson Street
2399562411,addr,city,Palo Alto
2399562411,addr,housenumber,3086
2399562411,addr,street,Emerson Street
2399562413,addr,city,Palo Alto
2399562413,addr,housenumber,3087
2399562413,addr,street,Emerson Street
2399562421,addr,city,Palo Alto
2399562421,addr,housenumber,3088
2399562421,addr,street,Emerson Street
2399562424,addr,city,Palo Alto
2399562424,addr,housenumber,3089
2399562424,addr,street,Alma Street
2399562427,addr,city,Palo Alto
2399562427,addr,housenumber,3089
2399562427,addr,street,Emerson Street
2399562431,addr,city,Palo Alto
2399562431,addr,housenumber,3091
2399562431,addr,street,Alma Street
2399562434,addr,city,Palo Alto
2399562434,addr,housenumber,3092
2399562434,addr,street,Emerson Street
2399562436,addr,city,Palo Alto
2399562436,addr,housenumber,3093
2399562436,addr,street,Alma Street
2399562437,addr,city,Palo Alto
2399562437,addr,housenumber,3094
2399562437,addr,street,Emerson Street
2399562439,addr,city,Palo Alto
2399562439,addr,housenumber,3095
2399562439,addr,street,Alma Street
2399562441,addr,city,Palo Alto
2399562441,addr,housenumber,3096
2399562441,addr,street,Emerson Street
2399562444,addr,city,Palo Alto
2399562444,addr,housenumber,3148
2399562444,addr,street,Middlefield Road
2399562447,addr,city,Palo Alto
2399562447,addr,housenumber,3150
2399562447,addr,street,Middlefield Road
2399562449,addr,city,Palo Alto
2399562449,addr,housenumber,3152
2399562449,addr,street,Middlefield Road
2399562452,addr,city,Palo Alto
2399562452,addr,housenumber,3154
2399562452,addr,street,Middlefield Road
2399562466,addr,city,Palo Alto
2399562466,addr,housenumber,3156
2399562466,addr,street,Middlefield Road
2399562469,addr,city,Palo Alto
2399562469,addr,housenumber,3158
2399562469,addr,street,Middlefield Road
2399562471,addr,city,Palo Alto
2399562471,addr,housenumber,3160
2399562471,addr,street,Middlefield Road
2399562474,addr,city,Palo Alto
2399562474,addr,housenumber,3162
2399562474,addr,street,Middlefield Road
2399562478,addr,city,Palo Alto
2399562478,addr,housenumber,3164
2399562478,addr,street,Middlefield Road
2399562481,addr,city,Palo Alto
2399562481,addr,housenumber,445
2399562481,addr,street,Colorado Avenue
2399562484,addr,city,Palo Alto
2399562484,addr,housenumber,448
2399562484,addr,street,Marion Avenue
2399562486,addr,city,Palo Alto
2399562486,addr,housenumber,464
2399562486,addr,street,Colorado Avenue
2399562488,addr,city,Palo Alto
2399562488,addr,housenumber,578
2399562488,addr,street,Oregon Avenue
2399562491,addr,city,Palo Alto
2399562491,addr,housenumber,580
2399562491,addr,street,Oregon Avenue
2399562494,addr,city,Palo Alto
2399562494,addr,housenumber,582
2399562494,addr,street,Oregon Avenue
2399562496,addr,city,Palo Alto
2399562496,addr,housenumber,584
2399562496,addr,street,Oregon Avenue
2399562499,addr,city,Palo Alto
2399562499,addr,housenumber,586
2399562499,addr,street,Oregon Avenue
2399562504,addr,city,Palo Alto
2399562504,addr,housenumber,675
2399562504,addr,street,Towle Way
2399562506,addr,city,Palo Alto
2399562506,addr,housenumber,679
2399562506,addr,street,Towle Way
2399562509,addr,city,Palo Alto
2399562509,addr,housenumber,680
2399562509,addr,street,Colorado Avenue
2399562510,addr,city,Palo Alto
2399562510,addr,housenumber,683
2399562510,addr,street,Towle Way
2399562511,addr,city,Palo Alto
2399562511,addr,housenumber,687
2399562511,addr,street,Towle Way
2399562528,addr,city,Palo Alto
2399562528,addr,housenumber,691
2399562528,addr,street,Towle Way
2399562529,addr,city,Palo Alto
2399562529,addr,housenumber,695
2399562529,addr,street,Towle Way
2399562530,addr,city,Palo Alto
2399562530,addr,housenumber,697
2399562530,addr,street,Towle Way
2399562531,addr,city,Palo Alto
2399562531,addr,housenumber,699
2399562531,addr,street,Towle Way
2399562532,addr,city,Palo Alto
2399562532,addr,housenumber,704
2399562532,addr,street,Clara Drive
2399562533,addr,city,Palo Alto
2399562533,addr,housenumber,704
2399562533,addr,street,Colorado Avenue
2399562534,addr,city,Palo Alto
2399562534,addr,housenumber,706
2399562534,addr,street,Clara Drive
2399562535,addr,city,Palo Alto
2399562535,addr,housenumber,706
2399562535,addr,street,Colorado Avenue
2399562536,addr,city,Palo Alto
2399562536,addr,housenumber,706
2399562536,addr,street,Sutter Avenue
2399562537,addr,city,Palo Alto
2399562537,addr,housenumber,708
2399562537,addr,street,Sutter Avenue
2399562538,addr,city,Palo Alto
2399562538,addr,housenumber,709
2399562538,addr,street,Sutter Avenue
2399562539,addr,city,Palo Alto
2399562539,addr,housenumber,710
2399562539,addr,street,Sutter Avenue
2399562540,addr,city,Palo Alto
2399562540,addr,housenumber,711
2399562540,addr,street,Colorado Avenue
2399562541,addr,city,Palo Alto
2399562541,addr,housenumber,711
2399562541,addr,street,Sutter Avenue
2399562542,addr,city,Palo Alto
2399562542,addr,housenumber,712
2399562542,addr,street,Sutter Avenue
2399562543,addr,city,Palo Alto
2399562543,addr,housenumber,713
2399562543,addr,street,Sutter Avenue
2399562544,addr,city,Palo Alto
2399562544,addr,housenumber,714
2399562544,addr,street,Sutter Avenue
2399562545,addr,city,Palo Alto
2399562545,addr,housenumber,715
2399562545,addr,street,Sutter Avenue
2399562546,addr,city,Palo Alto
2399562546,addr,housenumber,716
2399562546,addr,street,Sutter Avenue
2399562547,addr,city,Palo Alto
2399562547,addr,housenumber,717
2399562547,addr,street,Sutter Avenue
2399562548,addr,city,Palo Alto
2399562548,addr,housenumber,718
2399562548,addr,street,Sutter Avenue
2399562549,addr,city,Palo Alto
2399562549,addr,housenumber,719
2399562549,addr,street,Sutter Avenue
2399562550,addr,city,Palo Alto
2399562550,addr,housenumber,721
2399562550,addr,street,Colorado Avenue
2399562553,addr,city,Palo Alto
2399562553,addr,housenumber,721
2399562553,addr,street,Sutter Avenue
2399562556,addr,city,Palo Alto
2399562556,addr,housenumber,722
2399562556,addr,street,Sutter Avenue
2399562560,addr,city,Palo Alto
2399562560,addr,housenumber,723
2399562560,addr,street,Ellsworth Place
2399562563,addr,city,Palo Alto
2399562563,addr,housenumber,724
2399562563,addr,street,Colorado Avenue
2399562567,addr,city,Palo Alto
2399562567,addr,housenumber,724
2399562567,addr,street,Sutter Avenue
2399562570,addr,city,Palo Alto
2399562570,addr,housenumber,725
2399562570,addr,street,Sutter Avenue
2399562574,addr,city,Palo Alto
2399562574,addr,housenumber,726
2399562574,addr,street,Sutter Avenue
2399562577,addr,city,Palo Alto
2399562577,addr,housenumber,727
2399562577,addr,street,Sutter Avenue
2399562580,addr,city,Palo Alto
2399562580,addr,housenumber,728
2399562580,addr,street,Colorado Avenue
2399562584,addr,city,Palo Alto
2399562584,addr,housenumber,728
2399562584,addr,street,Sutter Avenue
2399562587,addr,city,Palo Alto
2399562587,addr,housenumber,729
2399562587,addr,street,Sutter Avenue
2399562591,addr,city,Palo Alto
2399562591,addr,housenumber,730
2399562591,addr,street,Sutter Avenue
2399562595,addr,city,Palo Alto
2399562595,addr,housenumber,731
2399562595,addr,street,Sutter Avenue
2399562598,addr,city,Palo Alto
2399562598,addr,housenumber,733
2399562598,addr,street,Sutter Avenue
2399562602,addr,city,Palo Alto
2399562602,addr,housenumber,734
2399562602,addr,street,Colorado Avenue
2399562605,addr,city,Palo Alto
2399562605,addr,housenumber,734
2399562605,addr,street,Sutter Avenue
2399562608,addr,city,Palo Alto
2399562608,addr,housenumber,735
2399562608,addr,street,San Carlos Court
2399562611,addr,city,Palo Alto
2399562611,addr,housenumber,735
2399562611,addr,street,Sutter Avenue
2399562612,addr,city,Palo Alto
2399562612,addr,housenumber,736
2399562612,addr,street,Sutter Avenue
2399562613,addr,city,Palo Alto
2399562613,addr,housenumber,737
2399562613,addr,street,Sutter Avenue
2399562614,addr,city,Palo Alto
2399562614,addr,housenumber,738
2399562614,addr,street,Colorado Avenue
2399562615,addr,city,Palo Alto
2399562615,addr,housenumber,738
2399562615,addr,street,Sutter Avenue
2399562618,addr,city,Palo Alto
2399562618,addr,housenumber,741
2399562618,addr,street,Sutter Avenue
2399562621,addr,city,Palo Alto
2399562621,addr,housenumber,742
2399562621,addr,street,Sutter Avenue
2399562625,addr,city,Palo Alto
2399562625,addr,housenumber,743
2399562625,addr,street,Sutter Avenue
2399562628,addr,city,Palo Alto
2399562628,addr,housenumber,744
2399562628,addr,street,Sutter Avenue
2399562632,addr,city,Palo Alto
2399562632,addr,housenumber,745
2399562632,addr,street,Sutter Avenue
2399562635,addr,city,Palo Alto
2399562635,addr,housenumber,746
2399562635,addr,street,Sutter Avenue
2399562638,addr,city,Palo Alto
2399562638,addr,housenumber,747
2399562638,addr,street,Sutter Avenue
2399562642,addr,city,Palo Alto
2399562642,addr,housenumber,749
2399562642,addr,street,Sutter Avenue
2399562645,addr,city,Palo Alto
2399562645,addr,housenumber,751
2399562645,addr,street,Sutter Avenue
2399562653,addr,city,Palo Alto
2399562653,addr,housenumber,753
2399562653,addr,street,Sutter Avenue
2399562657,addr,city,Palo Alto
2399562657,addr,housenumber,757
2399562657,addr,street,Sutter Avenue
2399562660,addr,city,Palo Alto
2399562660,addr,housenumber,759
2399562660,addr,street,Sutter Avenue
2399562664,addr,city,Palo Alto
2399562664,addr,housenumber,763
2399562664,addr,street,Sutter Avenue
2400820067,regular,bagel,yes
2400820067,regular,bread,no
2400820067,regular,donut,yes
2400820067,regular,name,Daily Donuts
2400820067,regular,shop,bakery
2400820067,regular,source,survey
2400820068,addr,housenumber,130
2400820068,addr,street,South Bayview Avenue
2400820068,source,addr,survey
2400820069,addr,housenumber,404
2400820069,addr,street,East Evelyn Avenue
2400820069,source,addr,survey
2400820070,regular,highway,stop
2400820075,regular,highway,stop
2400820082,regular,highway,stop
2400820096,regular,highway,stop
2400820189,regular,highway,stop
2400820197,regular,highway,stop
2401149641,regular,amenity,atm
2401149641,regular,operator,Bank Of America
2401803744,addr,city,Palo Alto
2401803744,addr,housenumber,2235
2401803744,addr,street,Alma Street
2401803744,regular,name,Family Dentistry
2401803749,addr,city,Palo Alto
2401803749,addr,housenumber,2157
2401803749,addr,street,Alma Street
2401803750,addr,city,Palo Alto
2401803750,addr,housenumber,2159
2401803750,addr,street,Alma Street
2401803751,addr,city,Palo Alto
2401803751,addr,housenumber,2191
2401803751,addr,street,Alma Street
2401803752,addr,city,Palo Alto
2401803752,addr,housenumber,2195
2401803752,addr,street,Alma Street
2401803753,addr,city,Palo Alto
2401803753,addr,housenumber,2196
2401803753,addr,street,Alma Street
2401803755,addr,city,Palo Alto
2401803755,addr,housenumber,2225
2401803755,addr,street,Alma Street
2401803756,addr,city,Palo Alto
2401803756,addr,housenumber,2237
2401803756,addr,street,Alma Street
2401803757,addr,city,Palo Alto
2401803757,addr,housenumber,2266
2401803757,addr,street,Bryant Street
2401803758,addr,city,Palo Alto
2401803758,addr,housenumber,2290
2401803758,addr,street,South Court
2401803759,addr,city,Palo Alto
2401803759,addr,housenumber,2300
2401803759,addr,street,High Street
2401803760,addr,city,Palo Alto
2401803760,addr,housenumber,2392
2401803760,addr,street,Bryant Street
2401803761,addr,city,Palo Alto
2401803761,addr,housenumber,2394
2401803761,addr,street,Cowper Street
2401803762,addr,city,Palo Alto
2401803762,addr,housenumber,250
2401803762,addr,street,Oregon Avenue
2401803763,addr,city,Palo Alto
2401803763,addr,housenumber,351
2401803763,addr,street,Oregon Avenue
2401803764,addr,city,Palo Alto
2401803764,addr,housenumber,405
2401803764,addr,street,Oregon Avenue
2401803765,addr,city,Palo Alto
2401803765,addr,housenumber,457
2401803765,addr,street,Oregon Avenue
2402018097,addr,city,Palo Alto
2402018097,addr,housenumber,102
2402018097,addr,street,Seale Avenue
2402018098,addr,city,Palo Alto
2402018098,addr,housenumber,103
2402018098,addr,street,Tennyson Avenue
2402018100,addr,city,Palo Alto
2402018100,addr,housenumber,106
2402018100,addr,street,Seale Avenue
2402018102,addr,city,Palo Alto
2402018102,addr,housenumber,111
2402018102,addr,street,Seale Avenue
2402018103,addr,city,Palo Alto
2402018103,addr,housenumber,112
2402018103,addr,street,Seale Avenue
2402018105,addr,city,Palo Alto
2402018105,addr,housenumber,113
2402018105,addr,street,Seale Avenue
2402018106,addr,city,Palo Alto
2402018106,addr,housenumber,113
2402018106,addr,street,Tennyson Avenue
2402018108,addr,city,Palo Alto
2402018108,addr,housenumber,114
2402018108,addr,street,Seale Avenue
2402018109,addr,city,Palo Alto
2402018109,addr,housenumber,115
2402018109,addr,street,Tennyson Avenue
2402018111,addr,city,Palo Alto
2402018111,addr,housenumber,118
2402018111,addr,street,Tennyson Avenue
2402018112,addr,city,Palo Alto
2402018112,addr,housenumber,119
2402018112,addr,street,Rinconada Avenue
2402018113,addr,city,Palo Alto
2402018113,addr,housenumber,119
2402018113,addr,street,Seale Avenue
2402018120,addr,city,Palo Alto
2402018120,addr,housenumber,122
2402018120,addr,street,Tennyson Avenue
2402018122,addr,city,Palo Alto
